book,chapter,verse,ix,pos_P,pos_V,pos_N,pos_A,tense_X,active_P,mode_P,number_S,case_G,case_N,case_A,gender_M,gender_N,count_ἑαυτοῦ,count_ἄν,count_ἀλλ’,count_ἀλλά,count_ἄλλοσ,count_ἀπό,count_ἄρα,count_αὐτόσ,count_δ’,count_δέ,count_δή,count_διά,count_δαί,count_δαίσ,count_ἔτι,count_ἐγώ,count_ἐκ,count_ἐμόσ,count_ἐν,count_ἐπί,count_εἰ,count_εἰσ,count_γάρ,count_γε,count_γα^,count_ἡ,count_ἤ,count_καί,count_κατά,count_μέν,count_μετά,count_μή,count_ὁ,count_ὅδε,count_ὅσ,count_ὅστισ,count_ὅτι,count_οὕτωσ,count_οὗτοσ,count_οὔτε,count_οὖν,count_οὐδείσ,count_οἱ,count_οὐ,count_οὐδέ,count_οὐκ,count_περί,count_πρόσ,count_σύ,count_σύν,count_τά,count_τε,count_τήν,count_τῆσ,count_τῇ,count_τι,count_τί,count_τισ,count_τίσ,count_τό,count_τοί,count_τοιοῦτοσ,count_τόν,count_τούσ,count_τοῦ,count_τῶν,count_τῷ,count_ὑμόσ,count_ὑπέρ,count_ὑπό,count_ὡσ,count_ὦ,count_ὥστε,count_ἐάν,count_παρά,count_σόσ,count_αὐτός,count_ἡμέρα,count_σήμερον,count_αὔριον,count_Ἰησοῦς,count_πατήρ,count_κύριος,count_ἀμήν,count_Χριστός,count_θεός,avg_word_length,unique_word_ratio,stop_words_ratio,is_dialog,substring_comma,substring_dot,substring_median,substring_kai,avg_len_comma,avg_len_dot,avg_len_median,capitalized_words,pos_RA,pos_RR,pos_RP,person_3,tense_A,active_M,mode_I,number_P,case_D,gender_F,pos_C,person_1,active_A,pos_D,person_2,tense_P,tense_F,mode_N,pos_RI,mode_S,pos_RD,case_V,pos_X,tense_I,pos_I,mode_D,mode_O,tense_Y
1Co,7,24,1Co:7:24,0.3,0.2,0.2,0.1,,0.1,,0.6,,0.1,,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.8181818181818183,0.9090909090909091,0.36363636363636365,1,3,1,0,0,3.3333333333333335,5.5,0.0,-2,,0.1,,0.2,0.1,,0.1,0.1,0.3,,,,0.1,,,0.1,,,,,0.1,0.1,,,,0.1,,
1Co,7,25,1Co:7:25,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.23529411764705882,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,4.0,0.8888888888888888,0.4444444444444444,0,2,1,0,0,8.5,9.0,0.0,-1,0.058823529411764705,,,,,,0.11764705882352941,0.11764705882352941,,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.058823529411764705,,0.17647058823529413,,0.058823529411764705,,,,,,,,,,
1Co,7,26,1Co:7:26,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,,0.06666666666666667,0.6,,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4375,0.875,0.3125,0,2,1,0,0,7.5,8.0,0.0,-2,0.13333333333333333,,,,,,0.06666666666666667,,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.13333333333333333,,0.2,,0.13333333333333333,,,0.06666666666666667,,,,,,,
1Co,7,27,1Co:7:27,0.09090909090909091,0.36363636363636365,0.36363636363636365,,0.18181818181818182,0.18181818181818182,,0.7272727272727273,0.09090909090909091,,0.18181818181818182,,,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.6666666666666666,0.25,0,0,0,2,0,0.0,0.0,4.0,-1,,,,,,,0.18181818181818182,,0.09090909090909091,0.36363636363636365,,,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.18181818181818182,,,,,,,,,,0.18181818181818182,,
1Co,7,28,1Co:7:28,,0.25,0.125,,,,,0.4583333333333333,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.08333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.64,0.56,0,4,3,0,0,6.0,6.25,0.0,-4,0.125,,0.08333333333333333,0.125,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.20833333333333334,0.25,0.041666666666666664,0.20833333333333334,0.125,0.08333333333333333,0.041666666666666664,0.041666666666666664,,,0.08333333333333333,0.041666666666666664,,,,,,,
1Co,7,29,1Co:7:29,,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.42105263157894735,,0.3157894736842105,0.21052631578947367,0.3684210526315789,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.8,0.3,1,3,0,2,0,5.0,0.0,9.5,-1,0.15789473684210525,,,0.10526315789473684,,,0.10526315789473684,0.3157894736842105,,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.2631578947368421,0.10526315789473684,,0.2631578947368421,,,,0.05263157894736842,0.05263157894736842,0.05263157894736842,,,,,,
1Co,7,30,1Co:7:30,,0.3333333333333333,,,,,0.3333333333333333,,,0.5,,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.47368421052631576,0.47368421052631576,0,3,0,0,0,4.75,0.0,0.0,-1,0.16666666666666666,,,,,,,0.5,,,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,,,,,,,,,,,,
1Co,7,31,1Co:7:31,,0.2,0.2,,,,0.13333333333333333,0.5333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.75,0.4375,0,0,1,2,0,0.0,8.0,7.5,-2,0.26666666666666666,,,0.06666666666666667,,0.13333333333333333,0.06666666666666667,0.2,,,0.2,,0.06666666666666667,0.06666666666666667,,0.2,,,,,0.06666666666666667,,,,,,,
1Co,7,32,1Co:7:32,,0.26666666666666666,0.2,0.06666666666666667,,,,0.6,0.13333333333333333,0.13333333333333333,0.2,0.4666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,3.75,0.75,0.5,0,2,2,1,0,7.5,7.5,8.0,-1,0.26666666666666666,,0.06666666666666667,0.13333333333333333,0.06666666666666667,,0.13333333333333333,0.2,0.13333333333333333,,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.06666666666666667,,0.2,,0.06666666666666667,,0.06666666666666667,,,,,,,,
1Co,7,33,1Co:7:33,,0.2727272727272727,0.18181818181818182,,,,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.75,0.4166666666666667,0,2,0,0,0,4.0,0.0,0.0,-1,0.36363636363636365,,,0.18181818181818182,0.18181818181818182,,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,,0.2727272727272727,0.09090909090909091,,0.09090909090909091,,,,0.09090909090909091,,,,,,,,
1Co,7,34,1Co:7:34,,0.17647058823529413,0.23529411764705882,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.7058823529411765,0.11764705882352941,0.2647058823529412,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,3.4285714285714284,0.5714285714285714,0.5142857142857142,0,3,2,2,0,11.333333333333334,11.666666666666666,17.0,-3,0.3235294117647059,,,0.14705882352941177,0.058823529411764705,,0.08823529411764706,0.058823529411764705,0.17647058823529413,0.2647058823529412,0.20588235294117646,,0.14705882352941177,0.029411764705882353,,0.08823529411764706,,,,0.058823529411764705,,,,,,,,
1Co,7,35,1Co:7:35,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,,,,0.5,0.09090909090909091,,0.3181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,4.391304347826087,0.8260869565217391,0.4782608695652174,1,3,1,0,0,7.333333333333333,11.5,0.0,-2,0.13636363636363635,,0.13636363636363635,,0.045454545454545456,,0.045454545454545456,0.13636363636363635,0.13636363636363635,,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,,0.045454545454545456,,,,0.045454545454545456,0.045454545454545456,,,,,,,
1Co,7,36,1Co:7:36,0.045454545454545456,0.4090909090909091,0.045454545454545456,0.045454545454545456,,,,0.5454545454545454,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.521739130434782,1.0,0.34782608695652173,0,3,1,3,0,7.333333333333333,11.5,7.333333333333333,-1,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.3181818181818182,,0.045454545454545456,0.18181818181818182,0.045454545454545456,,0.13636363636363635,0.18181818181818182,,0.36363636363636365,0.09090909090909091,,0.4090909090909091,,0.09090909090909091,0.045454545454545456,0.045454545454545456,,,,,,0.09090909090909091,,
1Co,7,37,1Co:7:37,0.0967741935483871,0.1935483870967742,0.1935483870967742,0.0967741935483871,0.06451612903225806,,0.03225806451612903,0.7096774193548387,0.16129032258064516,0.0967741935483871,0.16129032258064516,0.16129032258064516,0.12903225806451613,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96875,0.75,0.40625,0,5,0,1,0,6.2,0.0,16.0,-1,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.12903225806451613,,,0.12903225806451613,,0.16129032258064516,0.2903225806451613,0.0967741935483871,,0.1935483870967742,0.06451612903225806,,0.0967741935483871,0.03225806451612903,0.03225806451612903,,,0.03225806451612903,,,,,,,
1Co,7,38,1Co:7:38,,0.26666666666666666,0.06666666666666667,0.06666666666666667,,,0.13333333333333333,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.2,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6875,0.5,0,2,1,0,0,7.5,8.0,0.0,-2,0.2,,0.06666666666666667,0.13333333333333333,,,0.13333333333333333,,,0.13333333333333333,0.2,,0.26666666666666666,0.13333333333333333,,0.2,0.06666666666666667,,,,,,,,,,,
1Co,7,39,1Co:7:39,0.09090909090909091,0.2727272727272727,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.13636363636363635,,0.7727272727272727,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.36363636363636365,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,3.869565217391304,0.9130434782608695,0.34782608695652173,0,3,0,2,0,7.333333333333333,0.0,7.666666666666667,0,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.09090909090909091,,0.18181818181818182,,0.09090909090909091,0.13636363636363635,0.09090909090909091,,0.13636363636363635,,,0.13636363636363635,,0.045454545454545456,,0.045454545454545456,,,,,,,,
1Co,7,40,1Co:7:40,0.0625,0.25,0.1875,0.125,,,,0.625,0.0625,0.125,0.25,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,3.8823529411764706,0.9411764705882353,0.35294117647058826,0,3,1,0,0,5.333333333333333,8.5,0.0,-2,0.0625,,0.0625,0.125,0.0625,,0.125,,,0.25,0.1875,0.0625,0.25,0.0625,,0.1875,,0.0625,,0.0625,,,,,,,,
1Co,8,1,1Co:8:1,0.0625,0.25,0.1875,0.125,0.0625,,,0.4375,0.125,0.3125,0.0625,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9411764705882355,0.7647058823529411,0.4117647058823529,0,3,2,0,0,5.333333333333333,5.666666666666667,0.0,-2,0.1875,,,0.125,,,0.25,0.3125,,0.3125,0.1875,0.125,0.25,,,0.1875,,,,,,,,,,,,
1Co,8,2,1Co:8:2,,0.5,,,0.1,,,0.5,,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.181818181818182,0.7272727272727273,0.09090909090909091,0,2,0,1,0,5.0,0.0,5.5,-1,,,,0.3,0.2,,0.3,,,,0.2,,0.5,0.1,,0.2,,0.2,0.2,,,,,,,,,
1Co,8,3,1Co:8:3,0.1,0.2,0.1,,0.1,0.1,,0.7,0.1,0.2,0.2,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.4545454545454546,1.0,0.5454545454545454,0,2,1,0,0,5.0,5.5,0.0,-2,0.1,,0.1,0.2,,,0.2,,,,0.2,,0.1,,,0.1,,,0.1,,0.1,,,,,,,
1Co,8,4,1Co:8:4,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.05263157894736842,,,0.42105263157894735,0.21052631578947367,0.2631578947368421,,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,3.85,0.85,0.55,0,2,1,0,0,9.5,10.0,0.0,-1,0.10526315789473684,,,,,,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,,,,,,,,,,,,,,
